Organism Name	baseMean	controlMean	experimentalMean	log2FoldChange	lfcSE	stat	pvalue	padj
Anaerobic dehydrogenase typically selenocysteine-containing	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
ATP-dependent DNA helicase RecG	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
autotransporter	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
beta-N-acetylhexosaminidase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/5,10-methylene-tetrahydrofolate cyclohydrolase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
bifunctional metallophosphatase/5'-nucleotidase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
branched-chain amino acid ABC transporter permease	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
branched chain amino acid aminotransferase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
butanol dehydrogenase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
cell division protein DivIVA	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
cell envelope biogenesis protein OmpA	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
chemotaxis protein CheY	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
collagenase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
cytochrome ubiquinol oxidase subunit I	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
D-alanine--D-alanine ligase A	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
dihydrofolate reductase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
DNA gyrase subunit B	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
DNA methylase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
DNA polymerase III subunit alpha	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
DNA polymerase III subunit beta	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
DNA repair protein RecN	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
DNA topoisomerase (ATP-hydrolyzing) subunit B	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
dTDP-4-dehydrorhamnose 3,5-epimerase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
DUF1445 domain-containing protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
DUF1846 domain-containing protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
DUF4270 domain-containing protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
electron transporter RnfC	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
elongation factor P	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
flagellar hook protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
formate C-acetyltransferase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
GGDEF-domain containing protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
glucan 1,6-alpha-isomaltosidase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
glucan-binding protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
glucan-binding protein, partial	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
glucose-1-phosphate cytidylyltransferase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
glutamine synthetase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
glutamine--tRNA ligase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
glycoside hydrolase family 2	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
glycosyl hydrolase family 25	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
glycosyl hydrolase family 5	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
histidine phosphatase family protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
hypoxanthine phosphoribosyltransferase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
imidazolonepropionase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
IMP dehydrogenase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
isoprenyl transferase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
LacI family transcriptional regulator	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
leucyl aminopeptidase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
leucyl/phenylalanyl-tRNA--protein transferase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
lipoprotein signal peptidase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
L-lactate permease	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
magnesium transporter CorA	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
mannitol dehydrogenase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
MATE family efflux transporter	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
methionine--tRNA ligase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
methylmalonyl-CoA carboxyltransferase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
methylmalonyl Co-A mutase-associated GTPase MeaB	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
molybdenum ABC transporter ATP-binding protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
MULTISPECIES: 50S ribosomal protein L2	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
MULTISPECIES: 50S ribosomal protein L20	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
MULTISPECIES: 50S ribosomal protein L32	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
MULTISPECIES: ABC transporter ATP-binding protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
MULTISPECIES: dihydroxy-acid dehydratase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
MULTISPECIES: glutaconyl-CoA decarboxylase subunit alpha	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
MULTISPECIES: glutaconyl-CoA decarboxylase subunit beta	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
MULTISPECIES: glutamine synthetase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
MULTISPECIES: polyprenyl synthetase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
MULTISPECIES: pyruvate:ferredoxin (flavodoxin) oxidoreductase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
MULTISPECIES: RNA polymerase subunit sigma-54	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
MULTISPECIES: rod shape-determining protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
MULTISPECIES: UDP-3-O	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
N-acetylglucosamine-6-phosphate deacetylase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
nickel-dependent hydrogenase large subunit	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
nucleoside hydrolase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
O-methyltransferase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
OmpA/MotB/Pal peptidoglycan-associating domain protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
ParA family protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
pectinesterase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
phosphatase PAP2 family protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
phosphate acetyltransferase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
phosphatidylinositol-4-phosphate 5-kinase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
phosphopantothenoylcysteine decarboxylase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
prephenate dehydratase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
prepilin peptidase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
preprotein translocase subunit SecA	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
protease	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
protein lplB	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
putative ABC transporter, permease protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
pyridoxal 5'-phosphate synthase lyase subunit PdxS	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
pyridoxal phosphate-dependent aminotransferase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
pyridoxamine 5'-phosphate oxidase family protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
rhamnogalacturonan acetylesterase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
rhamnose/proton symporter RhaT	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
riboflavin synthase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
ribonuclease J	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
ribonuclease Y	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
ribose-phosphate pyrophosphokinase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
ribosomal subunit interface protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
ribosome biogenesis GTPase Der	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
ribosome silencing factor	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
ribulose-phosphate 3-epimerase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
RNA polymerase sigma factor	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
ROK family transcriptional regulator	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
S9 family peptidase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
serpin family protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
siderophore biosynthesis protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
SIMPL domain-containing protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
single-stranded DNA-binding protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
sodium:proton antiporter	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
sugar ABC transporter permease	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
sugar transporter	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
transcription antitermination factor NusB	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
translation initiation inhibitor	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
tRNA-specific adenosine deaminase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
UDP-diphosphatase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
uracil permease	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
XamI family restriction endonuclease	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
yqeY family protein	0.170972799983423	0	0.341945599966845	1.31237862753895	4.97451832862625	0.263820241647672	0.79191843641194	0.924603183253447
